異動,藥品代號,藥品英文名稱,藥品中文名稱,成分,劑量,規格,單複方,支付價,有效起日,有效迄日,藥商,廠商,製造廠名稱,劑型,藥品分類,分類分組名稱,ATC代碼,給付規定章節,2023年數量,2023年數量(含包裹),2024年數量,2024年數量(含包裹),2025年數量,2025年數量(含包裹),2026年(1-6月)數量,2026年(1-6月)數量(含包裹),藥品代碼超連結,給付規定章節連結
,AC31778100,"Proxen Tablets 375mg (Naproxen) ""Taiwan Tanabe""",珀拿舒錠３７５公絲（那普洛先）,Naproxen,375mg,,單方,2.31,1050401,9991231,台灣田邊製藥股份有限公司,台田,台灣田邊製藥股份有限公司新竹廠,錠劑,一般學名藥,"Naproxen,一般錠劑膠囊劑,375mg",M01AE02,,345880.5,379845.5,347292.5,383107.5,346399,372163,152751,167729.1,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031778,
,AC31796100,"Oxola Tablets 100mg (Oxolamine Citrate) ""Kojar""","""國嘉"" 咳祿錠１００毫克（歐咳拉命檸檬酸）",Oxolamine,100mg,,單方,1.5,1031201,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Oxolamine,一般錠劑膠囊劑,100mg",R05DB07,,1629079.9,3731411.2,2516404.9,5509059.5,3407701.8,7207760.5,1613287.6,3233440.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031796,
,AC317961G0,"Oxola Tablets 100mg (Oxolamine Citrate) ""Kojar""","""國嘉"" 咳祿錠１００毫克（歐咳拉命檸檬酸）",Oxolamine,100mg,,單方,2,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Oxolamine,一般錠劑膠囊劑,100mg",R05DB07,,168476.5,358850.1,960514.7,1243402.3,1306732.9,1573292.6,626101.7,781861.6,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031796,
,AC31801100,"Ketosma Capsules 1mg (Ketotifen) ""Kojar""","""國嘉"" 克敵喘膠囊１毫克（可多替芬）",Ketotifen,1mg,,單方,1.5,1140401,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膠囊劑,一般學名藥,"Ketotifen,一般錠劑膠囊劑,1mg",R06AX17,,68914.2,149365,71879.2,141708.5,55894.1,116004,21803.2,47084.3,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031801,
,AC318011G0,"Ketosma Capsules 1mg (Ketotifen) ""Kojar""","""國嘉"" 克敵喘膠囊１毫克（可多替芬）",Ketotifen,1mg,,單方,2,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膠囊劑,一般學名藥,"Ketotifen,一般錠劑膠囊劑,1mg",R06AX17,,11050.5,21417,6904.5,15468,14940,24300.4,10832,14121.4,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031801,
,AC31809100,"Caton Tab ""C.H.""","""正和"" 康痛錠",Acetaminophen 300mg+Codeine 7.5mg,,,複方,3.6,1030801,9991231,正和製藥股份有限公司新營廠,正和,正和製藥股份有限公司新營廠,錠劑,一般學名藥,"Acetaminophen 300mg+Codeine 7.5mg,一般錠劑膠囊劑,",N02BE51,,114,123,111,129,120,120,42,42,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031809,
,AC31823100,"Benzsin Tablets 50mg (Benzbromarone) ""Kojar""","""國嘉"" 袪痛錠50毫克（本補麻隆）",Benzbromarone,50mg,,單方,1.5,1031201,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Benzbromarone,一般錠劑膠囊劑,50mg",M04AB03,,152508.5,157710.5,114111.5,116986.5,128324.3,129707.9,76628.8,77263.3,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031823,
,AC318231G0,"Benzsin Tablets 50mg (Benzbromarone) ""Kojar""","""國嘉"" 袪痛錠50毫克（本補麻隆）",Benzbromarone,50mg,,單方,2,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Benzbromarone,一般錠劑膠囊劑,50mg",M04AB03,,437646.5,438771,548884.5,550245,625007.5,626006,352732,353012,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031823,
,AC31824100,"Cimewell F.C. Tablets 400mg (Cimetidine) ""Kojar""","""國嘉"" 欣美胃膜衣錠400毫克",Cimetidine,400mg,,單方,1.5,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膜衣錠,BA/BE學名藥,"Cimetidine,一般錠劑膠囊劑,400mg",A02BA01,7.1.,79595,123682,81619.5,121491.5,76081.3,161909.8,31233,69440.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031824,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,AC318241G0,"Cimewell F.C. Tablets 400mg (Cimetidine) ""Kojar""","""國嘉"" 欣美胃膜衣錠400毫克",Cimetidine,400mg,,單方,2,1040401,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膜衣錠,BA/BE學名藥,"Cimetidine,一般錠劑膠囊劑,400mg",A02BA01,7.1.,189513,208113.4,178651,199950.1,195766.5,217988,122326,132907.2,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031824,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,AC31825100,"Becasone Tablets 0.6mg (Betamethasone) ""Kojar""","""國嘉"" 倍嘉松錠0.6毫克(貝皮質醇)",Betamethasone,0.6mg,,單方,1.5,1031201,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Betamethasone,一般錠劑膠囊劑,600mcg",H02AB01,,304200.7,579973.2,308506.5,539842.9,393731.7,688179.6,236875.9,394561.8,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031825,
,AC318251G0,"Becasone Tablets 0.6mg (Betamethasone) ""Kojar""","""國嘉"" 倍嘉松錠0.6毫克(貝皮質醇)",Betamethasone,0.6mg,,單方,2,1050601,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,錠劑,一般學名藥,"Betamethasone,一般錠劑膠囊劑,600mcg",H02AB01,,606.5,5413.5,423,5337.5,427.5,5671,122.5,2698.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031825,
,AC31835289,"Ceflour Injection 0.75gm ""Yung Shin"" (Cefuroxime)",喜華注射劑０．７５公克（希福辛）,Cefuroxime,750mg,750mg,單方,25,1060401,9991231,永信藥品工業股份有限公司,永信,永信藥品工業股份有限公司台中幼獅三廠,乾粉注射劑,一般學名藥,"Cefuroxime,注射劑,750mg",J01DC02,10.1.,0,0.3,2,2,11,12,5,5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031835,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=10.1._20250101.pdf
,AC31853100,"Genxate F.C. Tablets 200mg ""Y.S."" (Flavoxate)","""優生""尿適膜衣錠200公絲(福來沃賽)",Flavoxate,200mg,,單方,3.48,1130401,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,膜衣錠,一般學名藥,"Flavoxate,一般錠劑膠囊劑,200mg",G04BD02,,1052798.3,1172012.4,1067685.6,1179703.6,1117685.3,1218338.5,546646.5,592914.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031853,
,AC31878209,"Dimen Injection 50mg/ml (Dimenhydrinate) ""Union""","""聯邦""待免暈注射液５０毫克/毫升（氯苯鹼二苯安明）",Dimenhydrinate,50mg/ml,1ml,單方,0,1140601,9991231,聯邦化學製藥股份有限公司,聯邦,安星製藥股份有限公司,注射劑,一般學名藥,"Dimenhydrinate,注射劑,50mg (= Diphenhyramine 25.00Mg)",R06AA02,,119.5,308.1,110,274.7,54,168.6,0,44.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031878,
,AC318891G0,"Hesor Tablets 30mg ""Yu Sheng"" (Diltiazem Hydrochloride)","""優生""優爽錠３０公絲（鹽酸迪太贊）",Diltiazem,30mg,,單方,2,1091201,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,錠劑,一般學名藥,"Diltiazem,一般錠劑膠囊劑,30mg",C08DB01,,5326,5332,7819,7819,5293,5293,2205,2205,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031889,
,AC31894100,"Asthan Tablets 1mg ""P.L"" (Ketotifen)","""培力""喘安錠１公絲（可多替芬）",Ketotifen,1mg,,單方,1.5,1140401,9991231,培力藥品工業股份有限公司,培力,培力藥品工業股份有限公司,錠劑,一般學名藥,"Ketotifen,一般錠劑膠囊劑,1mg",R06AX17,,48077.2,69231.6,45582.5,68857.5,43064,67041.8,22207,33773.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031894,
,AC318941G0,"Asthan Tablets 1mg ""P.L"" (Ketotifen)","""培力""喘安錠１公絲（可多替芬）",Ketotifen,1mg,,單方,2,1001201,9991231,培力藥品工業股份有限公司,培力,培力藥品工業股份有限公司,錠劑,一般學名藥,"Ketotifen,一般錠劑膠囊劑,1mg",R06AX17,,2734947,2862633.9,1904665,2055700.8,1997095.9,2159227.8,1055622.2,1126225.7,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031894,
,AC31896100,"Musco Tablets 3omg ""Standard""(Ambroxol Hydrochlorlde)","""生達""美舒咳錠３０毫克（鹽酸安布索）",Ambroxol,30mg,,單方,0,1030901,9991231,生達化學製藥股份有限公司,生達,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,0,48,0,76,0,36,0,9,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031896,
,AC318961G0,"Musco Tablets 3omg ""Standard""(Ambroxol Hydrochlorlde)","""生達""美舒咳錠３０毫克（鹽酸安布索）",Ambroxol,30mg,,單方,0,1030901,9991231,生達化學製藥股份有限公司,生達,生達化學製藥股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,84,158,0,0,0,18,0,15,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031896,
,AC31906100,"Barlolin Capsule 2.5mg ""Swiss"" (Bromocriptine)",帕兒寧膠囊２．５公絲（布克丁）,Bromocriptine,2.5mg,,單方,13,1130301,9991231,瑞士藥廠股份有限公司,瑞士,瑞士藥廠股份有限公司新市廠,膠囊劑,一般學名藥,"Bromocriptine,一般錠劑膠囊劑,2.5mg",G02CB01,5.4.2.,8,14,0,0,190,190,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031906,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=5.4.2._19950301_000.pdf
,AC31907100,"Neoba Capsules 500mcg ""S.Y."" (Methyl Cobalamine)","""壽元""立爾霸膠囊５００微公克（甲鈷胺明）",Mecobalamin,500mcg,,單方,1.51,1150401,9991231,壽元化學工業股份有限公司,壽元,壽元化學工業股份有限公司,膠囊劑,一般學名藥,"Vitamin B12 (=Mecobalamin),一般錠劑膠囊劑,500mcg",B03BA05,"3.2.,3.2.1.",118806,172451,137070,180211,122188,158819,60233,89831,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031907,"https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=3.2.1._20110801_000.pdf,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=3.2._19950301_000.pdf"
,AC31912100,"Ambroxol Tablets 30mg ""Chinteng""","""井田""安布索錠30毫克",Ambroxol,30mg,,單方,1.5,1030801,9991231,井田國際醫藥廠股份有限公司,井田,井田國際醫藥廠股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,3987679.1,10459768.9,4473326.9,11694319.7,4194501.4,10526925.9,2094760.5,4878357.2,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031912,
,AC319121G0,"Ambroxol Tablets 30mg ""Chinteng""","""井田""安布索錠30毫克",Ambroxol,30mg,,單方,2,1030801,9991231,井田國際醫藥廠股份有限公司,井田,井田國際醫藥廠股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,1021813.4,1439042.5,1064655.6,1567308.7,1094823.1,1552469.4,492717,711542.3,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031912,
,AC31938157,"Compound Glycyrrhiza Mixture Oral Solution ""Center""","""晟德"" 複方甘草合劑液",Antimony Potassium Tartrate 0.24mg/ml+Camphorated Opium Tincture 0.12ml/ml+Ethyl Nitrite Spirit 0.03ml/ml+Glycyrrhiza Extract 0.12ml/ml,,120ml,複方,0,1050701,9991231,晟德大藥廠股份有限公司新竹廠,晟德,晟德大藥廠股份有限公司新竹廠,內服液劑,一般學名藥,"Opium Camphor Tincture 0.12ml/ml+Antimony Potassium Tartrate 0.24mg/ml+Ethyl Nitrite Spirit 0-0.03Ml/Ml+Glycyrrhizic Acid 0.12ml/ml,口服液劑,120ml",R05FA02,,0,83,0,349,0,13,1,15,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031938,
,AC31938163,"Compound Glycyrrhiza Mixture Oral Solution ""Center""","""晟德"" 複方甘草合劑液",Antimony Potassium Tartrate 0.24mg/ml+Camphorated Opium Tincture 0.12ml/ml+Ethyl Nitrite Spirit 0.03ml/ml+Glycyrrhiza Extract 0.12ml/ml,,200ml,複方,0,1050701,9991231,晟德大藥廠股份有限公司新竹廠,晟德,晟德大藥廠股份有限公司新竹廠,內服液劑,一般學名藥,"Opium Camphor Tincture 0.12ml/ml+Antimony Potassium Tartrate 0.24mg/ml+Ethyl Nitrite Spirit 0-0.03Ml/Ml+Glycyrrhizic Acid 0.12ml/ml,口服液劑,200ml",R05FA02,,0,4,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031938,
,AC31938199,"Compound Glycyrrhiza Mixture Oral Solution ""Center""","""晟德"" 複方甘草合劑液",Antimony Potassium Tartrate 0.24mg/ml+Camphorated Opium Tincture 0.12ml/ml+Ethyl Nitrite Spirit 0.03ml/ml+Glycyrrhiza Extract 0.12ml/ml,,1ml,複方,0,1020101,9991231,晟德大藥廠股份有限公司新竹廠,晟德,晟德大藥廠股份有限公司新竹廠,內服液劑,一般學名藥,"Opium Camphor Tincture 0.12ml/ml+Antimony Potassium Tartrate 0.24mg/ml+Ethyl Nitrite Spirit 0-0.03Ml/Ml+Glycyrrhizic Acid 0.12ml/ml,口服液劑,1ml",R05FA02,,0,295,0,286,0,705,0,302,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031938,
,AC31952100,"Funasin Capsules 5mg ""Kojar"" (Flunarizine)","""國嘉""福腦清膠囊5毫克（服納利林）",Flunarizine,5mg,,單方,1.5,1130401,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膠囊劑,一般學名藥,"Flunarizine,一般錠劑膠囊劑,5mg",N07CA03,2.8.1.,993262.5,1426497.7,873734.9,1256878.4,851119.5,1240195.4,413783,597471.3,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031952,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.8.1._19980401_000.pdf
,AC319521G0,"Funasin Capsules 5mg ""Kojar"" (Flunarizine)","""國嘉""福腦清膠囊5毫克（服納利林）",Flunarizine,5mg,,單方,2,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膠囊劑,一般學名藥,"Flunarizine,一般錠劑膠囊劑,5mg",N07CA03,2.8.1.,302808.5,362623,371332.7,442521.9,301173.4,345736.9,152223,172345,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031952,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.8.1._19980401_000.pdf
,AC31953100,"Cheno Capsules 250mg ""Kojar"" (Chenodeoxycholic Acid)","""國嘉"" 石立消膠囊250毫克(去諾第氧膽酸)",Chenodeoxycholic Acid,250mg,,單方,8.7,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,膠囊劑,一般學名藥,"Chenodeoxycholic Acid,一般錠劑膠囊劑,250mg",A05AA01,,58,58,0,0,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031953,
,AC31954100,"Bezin Tablets 200mg (Bezafibrate) ""S.D.""",俾脂清錠２００公絲（本那非泊）,Bezafibrate,200mg,,單方,0,1140901,9991231,世達藥品工業股份有限公司,世達,世達藥品工業股份有限公司,錠劑,一般學名藥,"Bezafibrate,一般錠劑膠囊劑,200mg",C10AB02,2.6.1.,560,560,182,182,540,540,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031954,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC31976500,"Stazol Vag. Supp. 150mg ""Standard""(Econazole)","""生達""速樂陰道栓劑150毫克（亦可那挫）",Econazole,150mg,,單方,9.7,1091001,9991231,生達化學製藥股份有限公司,生達,培力藥品工業股份有限公司,栓劑,一般學名藥,"Econazole,陰道用錠劑膠囊劑,150mg",G01AF05,,7,10,62,77,0,0,0,1,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031976,
,AC31979100,"Antadine Tablets 100mg (Amantadine) ""Yung Chi""",安得健錠１００公絲（阿曼他定）,Amantadine,100mg,,單方,2.78,1130401,9991231,永吉製藥股份有限公司,永吉,永吉製藥股份有限公司,錠劑,一般學名藥,"Amantadine,一般錠劑膠囊劑,100mg",N04BB01,1.3.4.,5561,17763.3,5640.5,21447,5265.5,14771.5,1611.5,5395,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031979,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=1.3.4._20220301.pdf
,AC31983238,"Ditrose Injection 5％ ""S.Y."" (Dextrose)","""壽元""滴舒注射液５％（葡萄醣）",Dextrose,50mg/ml,20ml,單方,15,1040201,9991231,壽元化學工業股份有限公司,壽元,壽元化學工業股份有限公司,注射劑,一般學名藥,"Dextrose,注射劑,50mg/ml,20ml",B05BA03,,1694,1706,1675,1681,1416,1422,468,468,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031983,
,AC31988100,"Moturin Talbets 10mg ""Y.S."" (Domperidone)","""優生"" 免吐寧錠１０毫克（多普利杜）",Domperidone,10mg,,單方,1.5,1030201,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,錠劑,一般學名藥,"Domperidone,一般錠劑膠囊劑,10mg",A03FA03,,230492.9,612978.6,176846.1,515317.2,65450.9,334969,21274.5,127398.2,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031988,
,AC31989100,"Melzin S.C. Talbets 25mg ""Y.S."" (Thioridazine)","""優生""美而寧糖衣錠25公絲（沙利苯口塞口井  ）",Thioridazine,25mg,,單方,0,1090801,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,糖衣錠,一般學名藥,"Thioridazine,一般錠劑膠囊劑,25mg",N05AC02,,0,270,0,30,0,0,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031989,
,AC31990100,"Fencaine Tablets 10mg ""Y.S.""(Oxethazaine)","""優生"" 芬康胃錠１０公絲（歐西拉因）",Oxethazaine,10mg,,單方,0,1040201,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,錠劑,一般學名藥,"Oxethazaine,一般錠劑膠囊劑,10mg",A02X,7.1.,0,137.1,0,475.5,0,839.3,0,39,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031990,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,AC319901G0,"Fencaine Tablets 10mg ""Y.S.""(Oxethazaine)","""優生"" 芬康胃錠１０公絲（歐西拉因）",Oxethazaine,10mg,,單方,0,1040201,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,錠劑,一般學名藥,"Oxethazaine,一般錠劑膠囊劑,10mg",A02X,7.1.,0,84,0,60,0,180,0,0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031990,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=7.1._20240801.pdf
,AC31991100,"Utelax Tablets 10mg ""Weidar""(Ritodrine Hydrochloride)","""衛達""優得舒錠１０毫克（鹽酸立特林）",Ritodrine,10mg,,單方,3.86,1130401,9991231,衛達化學製藥股份有限公司,衛達,衛達化學製藥股份有限公司,錠劑,一般學名藥,"Ritodrine,一般錠劑膠囊劑,10mg",G02CA01,,37668,68068.5,21196,37246.5,21801,31190,8210,11367,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031991,
,AC31993100,"Besutin Tablets 6mg ""Y.S."" (Betahistine)","""優生""倍舒寧錠６公絲（貝他喜汀）",Betahistine,6mg,,單方,1.5,1030201,9991231,優生製藥廠股份有限公司,優生,優生製藥廠股份有限公司,錠劑,一般學名藥,"Betahistine,一般錠劑膠囊劑,6mg",N07CA01,,429410.8,640153.3,522313.7,717422.7,743276.1,913812.2,356744.8,444605.6,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031993,
,AC31999100,"Mucobron Tablets 30mg (Ambroxol Hydrochloride) ""Weidar""","""衛達""痰可釋錠３０公絲（鹽酸安不索）",Ambroxol,30mg,,單方,1.5,1030801,9991231,衛達化學製藥股份有限公司,衛達,衛達化學製藥股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,319115.9,905204.5,484697.6,1124058.5,493646,989704.3,221821.7,411975.6,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031999,
,AC319991G0,"Mucobron Tablets 30mg (Ambroxol Hydrochloride) ""Weidar""","""衛達""痰可釋錠３０公絲（鹽酸安不索）",Ambroxol,30mg,,單方,2,1030801,9991231,衛達化學製藥股份有限公司,衛達,衛達化學製藥股份有限公司,錠劑,BA/BE學名藥,"Ambroxol,一般錠劑膠囊劑,30mg",R05CB06,,1259206,1279136,982622.5,1014755.9,920005.4,949125.4,424544.8,434408.1,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031999,
,AC32000100,"Pentosin E.S.C.Tablets 100mg (Pentoxifylline) ""Kojar""","""國嘉""治栓腸溶糖衣錠100毫克（配妥西菲林）",Pentoxifylline,100mg,,單方,1.5,1110101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,腸溶錠,一般學名藥,"Pentoxifylline,一般錠劑膠囊劑,100mg",C04AD03,2.8.1.,385312,445561.3,619609,664207,174065.5,214658,85571,104734,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032000,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.8.1._19980401_000.pdf
,AC320001G0,"Pentosin E.S.C.Tablets 100mg (Pentoxifylline) ""Kojar""","""國嘉""治栓腸溶糖衣錠100毫克（配妥西菲林）",Pentoxifylline,100mg,,單方,2,1040101,9991231,國嘉製藥工業股份有限公司幼獅三廠,國嘉,國嘉製藥工業股份有限公司幼獅三廠,腸溶錠,一般學名藥,"Pentoxifylline,一般錠劑膠囊劑,100mg",C04AD03,2.8.1.,193848,198312,242064,245727,264537,268995,205051.5,208333.5,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032000,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.8.1._19980401_000.pdf
